semester,week_day,hour,minute,num_people
Spring%202016,3,17,16,670
Spring%202016,3,17,17,670
Spring%202016,3,17,18,670
Spring%202016,3,17,19,670
Spring%202016,3,17,20,670
Spring%202016,3,17,21,670
Spring%202016,3,17,22,670
Spring%202016,3,17,23,670
Spring%202016,3,17,24,670
Spring%202016,3,17,25,670
Spring%202016,3,17,26,670
Spring%202016,3,17,27,670
Spring%202016,3,17,28,670
Spring%202016,3,17,29,670
Spring%202016,3,17,30,646
Spring%202016,3,17,31,646
Spring%202016,3,17,32,646
Spring%202016,3,17,33,646
Spring%202016,3,17,34,646
Spring%202016,3,17,35,646
Spring%202016,3,17,36,646
Spring%202016,3,17,37,646
Spring%202016,3,17,38,646
Spring%202016,3,17,39,646
Spring%202016,3,17,40,646
Spring%202016,3,17,41,646
Spring%202016,3,17,42,646
Spring%202016,3,17,43,646
Spring%202016,3,17,44,646
Spring%202016,3,17,45,646
Spring%202016,3,17,46,646
Spring%202016,3,17,47,646
Spring%202016,3,17,48,646
Spring%202016,3,17,49,646
Spring%202016,3,17,50,612
Spring%202016,3,17,51,612
Spring%202016,3,17,52,612
Spring%202016,3,17,53,612
Spring%202016,3,17,54,612
Spring%202016,3,17,55,612
Spring%202016,3,17,56,612
Spring%202016,3,17,57,612
Spring%202016,3,17,58,612
Spring%202016,3,17,59,612
Spring%202016,3,18,0,612
Spring%202016,3,18,1,612
Spring%202016,3,18,2,612
Spring%202016,3,18,3,612
Spring%202016,3,18,4,612
Spring%202016,3,18,5,612
Spring%202016,3,18,6,612
Spring%202016,3,18,7,612
Spring%202016,3,18,8,612
Spring%202016,3,18,9,612
Spring%202016,3,18,10,612
Spring%202016,3,18,11,612
Spring%202016,3,18,12,612
Spring%202016,3,18,13,612
Spring%202016,3,18,14,612
Spring%202016,3,18,15,612
Spring%202016,3,18,16,612
Spring%202016,3,18,17,612
Spring%202016,3,18,18,612
Spring%202016,3,18,19,612
Spring%202016,3,18,20,596
Spring%202016,3,18,21,596
Spring%202016,3,18,22,596
Spring%202016,3,18,23,596
Spring%202016,3,18,24,596
Spring%202016,3,18,25,596
Spring%202016,3,18,26,596
Spring%202016,3,18,27,596
Spring%202016,3,18,28,596
Spring%202016,3,18,29,596
Spring%202016,3,18,30,28
Spring%202016,3,18,31,28
Spring%202016,3,18,32,28
Spring%202016,3,18,33,28
Spring%202016,3,18,34,28
Spring%202016,3,18,35,28
Spring%202016,3,18,36,28
Spring%202016,3,18,37,28
Spring%202016,3,18,38,28
Spring%202016,3,18,39,28
Spring%202016,3,18,40,28
Spring%202016,3,18,41,28
Spring%202016,3,18,42,28
Spring%202016,3,18,43,28
Spring%202016,3,18,44,28
Spring%202016,3,18,45,28
Spring%202016,3,18,46,28
Spring%202016,3,18,47,28
Spring%202016,3,18,48,28
Spring%202016,3,18,49,28
Spring%202016,3,18,50,15
Spring%202016,3,18,51,15
Spring%202016,3,18,52,15
Spring%202016,3,18,53,15
Spring%202016,3,18,54,15
Spring%202016,3,18,55,15
Spring%202016,3,18,56,15
Spring%202016,3,18,57,15
Spring%202016,3,18,58,15
Spring%202016,3,18,59,15
Spring%202016,3,19,0,15
Spring%202016,3,19,1,15
Spring%202016,3,19,2,15
Spring%202016,3,19,3,15
Spring%202016,3,19,4,15
Spring%202016,3,19,5,15
Spring%202016,3,19,6,15
Spring%202016,3,19,7,15
Spring%202016,3,19,8,15
Spring%202016,3,19,9,15
Spring%202016,3,19,10,15
Spring%202016,3,19,11,15
Spring%202016,3,19,12,15
Spring%202016,3,19,13,15
Spring%202016,3,19,14,15
Spring%202016,3,19,15,15
Spring%202016,3,19,16,15
Spring%202016,3,19,17,15
Spring%202016,3,19,18,15
Spring%202016,3,19,19,15
Spring%202016,3,19,20,15
Spring%202016,3,19,21,15
Spring%202016,3,19,22,15
Spring%202016,3,19,23,15
Spring%202016,3,19,24,15
Spring%202016,3,19,25,15
Spring%202016,3,19,26,15
Spring%202016,3,19,27,15
Spring%202016,3,19,28,15
Spring%202016,3,19,29,15
Spring%202016,4,9,0,21
Spring%202016,4,9,1,21
Spring%202016,4,9,2,21
Spring%202016,4,9,3,21
Spring%202016,4,9,4,21
Spring%202016,4,9,5,21
Spring%202016,4,9,6,21
Spring%202016,4,9,7,21
Spring%202016,4,9,8,21
Spring%202016,4,9,9,21
Spring%202016,4,9,10,21
Spring%202016,4,9,11,21
Spring%202016,4,9,12,21
Spring%202016,4,9,13,21
Spring%202016,4,9,14,21
Spring%202016,4,9,15,21
Spring%202016,4,9,16,21
Spring%202016,4,9,17,21
Spring%202016,4,9,18,21
Spring%202016,4,9,19,21
Spring%202016,4,9,20,21
Spring%202016,4,9,21,21
Spring%202016,4,9,22,21
Spring%202016,4,9,23,21
Spring%202016,4,9,24,21
Spring%202016,4,9,25,21
Spring%202016,4,9,26,21
Spring%202016,4,9,27,21
Spring%202016,4,9,28,21
Spring%202016,4,9,29,21
Spring%202016,4,9,30,36
Spring%202016,4,9,31,36
Spring%202016,4,9,32,36
Spring%202016,4,9,33,36
Spring%202016,4,9,34,36
Spring%202016,4,9,35,36
Spring%202016,4,9,36,36
Spring%202016,4,9,37,36
Spring%202016,4,9,38,36
Spring%202016,4,9,39,36
Spring%202016,4,9,40,36
Spring%202016,4,9,41,36
Spring%202016,4,9,42,36
Spring%202016,4,9,43,36
Spring%202016,4,9,44,36
Spring%202016,4,9,45,36
Spring%202016,4,9,46,36
Spring%202016,4,9,47,36
Spring%202016,4,9,48,36
Spring%202016,4,9,49,36
Spring%202016,4,9,50,36
Spring%202016,4,9,51,36
Spring%202016,4,9,52,36
Spring%202016,4,9,53,36
Spring%202016,4,9,54,36
Spring%202016,4,9,55,36
Spring%202016,4,9,56,36
Spring%202016,4,9,57,36
Spring%202016,4,9,58,36
Spring%202016,4,9,59,36
Spring%202016,4,10,0,59
Spring%202016,4,10,1,59
Spring%202016,4,10,2,59
Spring%202016,4,10,3,59
Spring%202016,4,10,4,59
Spring%202016,4,10,5,59
Spring%202016,4,10,6,59
Spring%202016,4,10,7,59
Spring%202016,4,10,8,59
Spring%202016,4,10,9,59
Spring%202016,4,10,10,59
Spring%202016,4,10,11,59
Spring%202016,4,10,12,59
Spring%202016,4,10,13,59
Spring%202016,4,10,14,59
Spring%202016,4,10,15,59
Spring%202016,4,10,16,59
Spring%202016,4,10,17,59
Spring%202016,4,10,18,59
Spring%202016,4,10,19,59
Spring%202016,4,10,20,59
Spring%202016,4,10,21,59
Spring%202016,4,10,22,59
Spring%202016,4,10,23,59
Spring%202016,4,10,24,59
Spring%202016,4,10,25,59
Spring%202016,4,10,26,59
Spring%202016,4,10,27,59
Spring%202016,4,10,28,59
Spring%202016,4,10,29,59
Spring%202016,4,10,30,59
Spring%202016,4,10,31,59
Spring%202016,4,10,32,59
Spring%202016,4,10,33,59
Spring%202016,4,10,34,59
Spring%202016,4,10,35,59
Spring%202016,4,10,36,59
Spring%202016,4,10,37,59
Spring%202016,4,10,38,59
Spring%202016,4,10,39,59
Spring%202016,4,10,40,59
Spring%202016,4,10,41,59
Spring%202016,4,10,42,59
Spring%202016,4,10,43,59
Spring%202016,4,10,44,59
Spring%202016,4,10,45,59
Spring%202016,4,10,46,59
Spring%202016,4,10,47,59
Spring%202016,4,10,48,59
Spring%202016,4,10,49,59
Spring%202016,4,10,50,49
Spring%202016,4,10,51,49
Spring%202016,4,10,52,49
Spring%202016,4,10,53,49
Spring%202016,4,10,54,49
Spring%202016,4,10,55,49
Spring%202016,4,10,56,49
Spring%202016,4,10,57,49
Spring%202016,4,10,58,49
Spring%202016,4,10,59,49
Spring%202016,4,11,0,49
Spring%202016,4,11,1,49
Spring%202016,4,11,2,49
Spring%202016,4,11,3,49
Spring%202016,4,11,4,49
Spring%202016,4,11,5,49
Spring%202016,4,11,6,49
Spring%202016,4,11,7,49
Spring%202016,4,11,8,49
Spring%202016,4,11,9,49
Spring%202016,4,11,10,49
Spring%202016,4,11,11,49
Spring%202016,4,11,12,49
Spring%202016,4,11,13,49
Spring%202016,4,11,14,49
Spring%202016,4,11,15,49
Spring%202016,4,11,16,49
Spring%202016,4,11,17,49
Spring%202016,4,11,18,49
Spring%202016,4,11,19,49
Spring%202016,4,11,20,49
Spring%202016,4,11,21,49
Spring%202016,4,11,22,49
Spring%202016,4,11,23,49
Spring%202016,4,11,24,49
Spring%202016,4,11,25,49
Spring%202016,4,11,26,49
Spring%202016,4,11,27,49
Spring%202016,4,11,28,49
Spring%202016,4,11,29,49
Spring%202016,4,11,30,28
Spring%202016,4,11,31,28
Spring%202016,4,11,32,28
Spring%202016,4,11,33,28
Spring%202016,4,11,34,28
Spring%202016,4,11,35,28
Spring%202016,4,11,36,28
Spring%202016,4,11,37,28
Spring%202016,4,11,38,28
Spring%202016,4,11,39,28
Spring%202016,4,11,40,28
Spring%202016,4,11,41,28
Spring%202016,4,11,42,28
Spring%202016,4,11,43,28
Spring%202016,4,11,44,28
Spring%202016,4,11,45,28
Spring%202016,4,11,46,28
Spring%202016,4,11,47,28
Spring%202016,4,11,48,28
Spring%202016,4,11,49,28
Spring%202016,4,11,50,18
Spring%202016,4,11,51,18
Spring%202016,4,11,52,18
Spring%202016,4,11,53,18
Spring%202016,4,11,54,18
Spring%202016,4,11,55,18
Spring%202016,4,11,56,18
Spring%202016,4,11,57,18
Spring%202016,4,11,58,18
Spring%202016,4,11,59,18
Spring%202016,4,12,0,23
Spring%202016,4,12,1,23
Spring%202016,4,12,2,23
Spring%202016,4,12,3,23
Spring%202016,4,12,4,23
Spring%202016,4,12,5,23
Spring%202016,4,12,6,23
Spring%202016,4,12,7,23
Spring%202016,4,12,8,23
Spring%202016,4,12,9,23
Spring%202016,4,12,10,23
Spring%202016,4,12,11,23
Spring%202016,4,12,12,23
Spring%202016,4,12,13,23
Spring%202016,4,12,14,23
Spring%202016,4,12,15,23
Spring%202016,4,12,16,23
Spring%202016,4,12,17,23
Spring%202016,4,12,18,23
Spring%202016,4,12,19,23
Spring%202016,4,12,20,23
Spring%202016,4,12,21,23
Spring%202016,4,12,22,23
Spring%202016,4,12,23,23
Spring%202016,4,12,24,23
Spring%202016,4,12,25,23
Spring%202016,4,12,26,23
Spring%202016,4,12,27,23
Spring%202016,4,12,28,23
Spring%202016,4,12,29,23
Spring%202016,4,12,30,10
Spring%202016,4,12,31,10
Spring%202016,4,12,32,10
Spring%202016,4,12,33,10
Spring%202016,4,12,34,10
Spring%202016,4,12,35,10
Spring%202016,4,12,36,10
Spring%202016,4,12,37,10
Spring%202016,4,12,38,10
Spring%202016,4,12,39,10
Spring%202016,4,12,40,10
Spring%202016,4,12,41,10
Spring%202016,4,12,42,10
Spring%202016,4,12,43,10
Spring%202016,4,12,44,10
Spring%202016,4,12,45,10
Spring%202016,4,12,46,10
Spring%202016,4,12,47,10
Spring%202016,4,12,48,10
Spring%202016,4,12,49,10
Spring%202016,4,12,50,10
Spring%202016,4,12,51,10
Spring%202016,4,12,52,10
Spring%202016,4,12,53,10
Spring%202016,4,12,54,10
Spring%202016,4,12,55,10
Spring%202016,4,12,56,10
Spring%202016,4,12,57,10
Spring%202016,4,12,58,10
Spring%202016,4,12,59,10
Spring%202016,4,13,0,35
Spring%202016,4,13,1,35
Spring%202016,4,13,2,35
Spring%202016,4,13,3,35
Spring%202016,4,13,4,35
Spring%202016,4,13,5,35
Spring%202016,4,13,6,35
Spring%202016,4,13,7,35
Spring%202016,4,13,8,35
Spring%202016,4,13,9,35
Spring%202016,4,13,10,35
Spring%202016,4,13,11,35
Spring%202016,4,13,12,35
Spring%202016,4,13,13,35
Spring%202016,4,13,14,35
Spring%202016,4,13,15,35
Spring%202016,4,13,16,35
Spring%202016,4,13,17,35
Spring%202016,4,13,18,35
Spring%202016,4,13,19,35
Spring%202016,4,13,20,35
Spring%202016,4,13,21,35
Spring%202016,4,13,22,35
Spring%202016,4,13,23,35
Spring%202016,4,13,24,35
Spring%202016,4,13,25,35
Spring%202016,4,13,26,35
Spring%202016,4,13,27,35
Spring%202016,4,13,28,35
Spring%202016,4,13,29,35
Spring%202016,4,13,30,35
Spring%202016,4,13,31,35
Spring%202016,4,13,32,35
Spring%202016,4,13,33,35
Spring%202016,4,13,34,35
Spring%202016,4,13,35,35
Spring%202016,4,13,36,35
Spring%202016,4,13,37,35
Spring%202016,4,13,38,35
Spring%202016,4,13,39,35
Spring%202016,4,13,40,35
Spring%202016,4,13,41,35
Spring%202016,4,13,42,35
Spring%202016,4,13,43,35
Spring%202016,4,13,44,35
Spring%202016,4,13,45,35
Spring%202016,4,13,46,35
Spring%202016,4,13,47,35
Spring%202016,4,13,48,35
Spring%202016,4,13,49,35
Spring%202016,4,13,50,25
Spring%202016,4,13,51,25
Spring%202016,4,13,52,25
Spring%202016,4,13,53,25
Spring%202016,4,13,54,25
Spring%202016,4,13,55,25
Spring%202016,4,13,56,25
Spring%202016,4,13,57,25
Spring%202016,4,13,58,25
Spring%202016,4,13,59,25
Spring%202016,4,14,0,57
Spring%202016,4,14,1,57
Spring%202016,4,14,2,57
Spring%202016,4,14,3,57
Spring%202016,4,14,4,57
Spring%202016,4,14,5,57
Spring%202016,4,14,6,57
Spring%202016,4,14,7,57
Spring%202016,4,14,8,57
Spring%202016,4,14,9,57
Spring%202016,4,14,10,57
Spring%202016,4,14,11,57
Spring%202016,4,14,12,57
Spring%202016,4,14,13,57
Spring%202016,4,14,14,57
Spring%202016,4,14,15,57
Spring%202016,4,14,16,57
Spring%202016,4,14,17,57
Spring%202016,4,14,18,57
Spring%202016,4,14,19,57
Spring%202016,4,14,20,57
Spring%202016,4,14,21,57
Spring%202016,4,14,22,57
Spring%202016,4,14,23,57
Spring%202016,4,14,24,57
Spring%202016,4,14,25,57
Spring%202016,4,14,26,57
Spring%202016,4,14,27,57
Spring%202016,4,14,28,57
Spring%202016,4,14,29,57
Spring%202016,4,14,30,57
Spring%202016,4,14,31,57
Spring%202016,4,14,32,57
Spring%202016,4,14,33,57
Spring%202016,4,14,34,57
Spring%202016,4,14,35,57
Spring%202016,4,14,36,57
Spring%202016,4,14,37,57
Spring%202016,4,14,38,57
Spring%202016,4,14,39,57
Spring%202016,4,14,40,57
Spring%202016,4,14,41,57
Spring%202016,4,14,42,57
Spring%202016,4,14,43,57
Spring%202016,4,14,44,57
Spring%202016,4,14,45,57
Spring%202016,4,14,46,57
Spring%202016,4,14,47,57
Spring%202016,4,14,48,57
Spring%202016,4,14,49,57
Spring%202016,4,14,50,57
Spring%202016,4,14,51,57
Spring%202016,4,14,52,57
Spring%202016,4,14,53,57
Spring%202016,4,14,54,57
Spring%202016,4,14,55,57
Spring%202016,4,14,56,57
Spring%202016,4,14,57,57
Spring%202016,4,14,58,57
Spring%202016,4,14,59,57
Spring%202016,4,15,0,396
Spring%202016,4,15,1,396
Spring%202016,4,15,2,396
Spring%202016,4,15,3,396
Spring%202016,4,15,4,396
Spring%202016,4,15,5,396
Spring%202016,4,15,6,396
Spring%202016,4,15,7,396
Spring%202016,4,15,8,396
Spring%202016,4,15,9,396
Spring%202016,4,15,10,396
Spring%202016,4,15,11,396
Spring%202016,4,15,12,396
Spring%202016,4,15,13,396
Spring%202016,4,15,14,396
Spring%202016,4,15,15,396
Spring%202016,4,15,16,396
Spring%202016,4,15,17,396
Spring%202016,4,15,18,396
Spring%202016,4,15,19,396
Spring%202016,4,15,20,396
Spring%202016,4,15,21,396
Spring%202016,4,15,22,396
Spring%202016,4,15,23,396
Spring%202016,4,15,24,396
Spring%202016,4,15,25,396
Spring%202016,4,15,26,396
Spring%202016,4,15,27,396
Spring%202016,4,15,28,396
Spring%202016,4,15,29,396
Spring%202016,4,15,30,386
Spring%202016,4,15,31,386
Spring%202016,4,15,32,386
Spring%202016,4,15,33,386
Spring%202016,4,15,34,386
Spring%202016,4,15,35,386
Spring%202016,4,15,36,386
Spring%202016,4,15,37,386
Spring%202016,4,15,38,386
Spring%202016,4,15,39,386
Spring%202016,4,15,40,386
Spring%202016,4,15,41,386
Spring%202016,4,15,42,386
Spring%202016,4,15,43,386
Spring%202016,4,15,44,386
Spring%202016,4,15,45,386
Spring%202016,4,15,46,386
Spring%202016,4,15,47,386
Spring%202016,4,15,48,386
Spring%202016,4,15,49,386
Spring%202016,4,15,50,386
Spring%202016,4,15,51,386
Spring%202016,4,15,52,386
Spring%202016,4,15,53,386
Spring%202016,4,15,54,386
Spring%202016,4,15,55,386
Spring%202016,4,15,56,386
Spring%202016,4,15,57,386
Spring%202016,4,15,58,386
Spring%202016,4,15,59,386
Spring%202016,4,16,0,387
Spring%202016,4,16,1,387
Spring%202016,4,16,2,387
Spring%202016,4,16,3,387
Spring%202016,4,16,4,387
Spring%202016,4,16,5,387
Spring%202016,4,16,6,387
Spring%202016,4,16,7,387
Spring%202016,4,16,8,387
Spring%202016,4,16,9,387
Spring%202016,4,16,10,387
Spring%202016,4,16,11,387
Spring%202016,4,16,12,387
Spring%202016,4,16,13,387
Spring%202016,4,16,14,387
Spring%202016,4,16,15,387
Spring%202016,4,16,16,387
Spring%202016,4,16,17,387
Spring%202016,4,16,18,387
Spring%202016,4,16,19,387
Spring%202016,4,16,20,387
Spring%202016,4,16,21,387
Spring%202016,4,16,22,387
Spring%202016,4,16,23,387
Spring%202016,4,16,24,387
Spring%202016,4,16,25,387
Spring%202016,4,16,26,387
Spring%202016,4,16,27,387
Spring%202016,4,16,28,387
Spring%202016,4,16,29,387
Spring%202016,4,16,30,378
Spring%202016,4,16,31,378
Spring%202016,4,16,32,378
Spring%202016,4,16,33,378
Spring%202016,4,16,34,378
Spring%202016,4,16,35,378
Spring%202016,4,16,36,378
Spring%202016,4,16,37,378
Spring%202016,4,16,38,378
Spring%202016,4,16,39,378
Spring%202016,4,16,40,378
Spring%202016,4,16,41,378
Spring%202016,4,16,42,378
Spring%202016,4,16,43,378
Spring%202016,4,16,44,378
Spring%202016,4,16,45,378
Spring%202016,4,16,46,378
Spring%202016,4,16,47,378
Spring%202016,4,16,48,378
Spring%202016,4,16,49,378
Spring%202016,4,16,50,340
Spring%202016,4,16,51,340
Spring%202016,4,16,52,340
Spring%202016,4,16,53,340
Spring%202016,4,16,54,340
Spring%202016,4,16,55,340
Spring%202016,4,16,56,340
Spring%202016,4,16,57,340
Spring%202016,4,16,58,340
Spring%202016,4,16,59,340
Spring%202016,4,17,0,340
Spring%202016,4,17,1,340
Spring%202016,4,17,2,340
Spring%202016,4,17,3,340
Spring%202016,4,17,4,340
Spring%202016,4,17,5,340
Spring%202016,4,17,6,340
Spring%202016,4,17,7,340
Spring%202016,4,17,8,340
Spring%202016,4,17,9,340
Spring%202016,4,17,10,340
Spring%202016,4,17,11,340
Spring%202016,4,17,12,340
Spring%202016,4,17,13,340
Spring%202016,4,17,14,340
Spring%202016,4,17,15,340
Spring%202016,4,17,16,340
Spring%202016,4,17,17,340
Spring%202016,4,17,18,340
Spring%202016,4,17,19,340
Spring%202016,4,17,20,340
Spring%202016,4,17,21,340
Spring%202016,4,17,22,340
Spring%202016,4,17,23,340
Spring%202016,4,17,24,340
Spring%202016,4,17,25,340
Spring%202016,4,17,26,340
Spring%202016,4,17,27,340
Spring%202016,4,17,28,340
Spring%202016,4,17,29,340
Spring%202016,4,17,30,17
Spring%202016,4,17,31,17
Spring%202016,4,17,32,17
Spring%202016,4,17,33,17
Spring%202016,4,17,34,17
Spring%202016,4,17,35,17
Spring%202016,4,17,36,17
Spring%202016,4,17,37,17
Spring%202016,4,17,38,17
Spring%202016,4,17,39,17
Spring%202016,4,17,40,17
Spring%202016,4,17,41,17
Spring%202016,4,17,42,17
Spring%202016,4,17,43,17
Spring%202016,4,17,44,17
Spring%202016,4,17,45,17
Spring%202016,4,17,46,17
Spring%202016,4,17,47,17
Spring%202016,4,17,48,17
Spring%202016,4,17,49,17
