date,temperature,wind speed,rain,snow
"9:51 AM EST on November 07, 2015",15.0,13.0,0,0
"10:51 AM EST on November 07, 2015",16.7,18.5,0,0
"11:51 AM EST on November 07, 2015",16.1,27.8,0,0
"12:51 PM EST on November 07, 2015",16.1,14.8,0,0
"1:51 PM EST on November 07, 2015",15.6,27.8,0,0
"2:51 PM EST on November 07, 2015",15.0,18.5,0,0
"3:51 PM EST on November 07, 2015",13.9,18.5,0,0
"4:51 PM EST on November 07, 2015",13.9,16.7,0,0
"5:51 PM EST on November 07, 2015",13.3,9.3,0,0
"6:51 PM EST on November 07, 2015",12.8,13.0,0,0
"7:51 PM EST on November 07, 2015",12.2,7.4,0,0
"8:51 AM EST on November 08, 2015",9.4,25.9,0,0
"9:51 AM EST on November 08, 2015",11.1,20.4,0,0
"10:51 AM EST on November 08, 2015",12.2,22.2,0,0
"11:51 AM EST on November 08, 2015",13.3,18.5,0,0
"12:51 PM EST on November 08, 2015",13.3,18.5,0,0
"1:51 PM EST on November 08, 2015",13.3,25.9,0,0
"2:51 PM EST on November 08, 2015",13.3,18.5,0,0
"3:51 PM EST on November 08, 2015",12.2,16.7,0,0
"4:51 PM EST on November 08, 2015",10.6,7.4,0,0
"5:51 PM EST on November 08, 2015",9.4,7.4,0,0
"6:51 PM EST on November 08, 2015",7.8,9.3,0,0
"7:51 PM EST on November 08, 2015",7.2,7.4,0,0
"8:51 AM EST on November 09, 2015",8.9,7.4,0,0
"9:51 AM EST on November 09, 2015",12.2,9.3,0,0
"10:51 AM EST on November 09, 2015",13.9,13.0,0,0
"11:51 AM EST on November 09, 2015",14.4,11.1,0,0
"12:51 PM EST on November 09, 2015",14.4,18.5,0,0
"1:51 PM EST on November 09, 2015",15.0,13.0,0,0
"2:51 PM EST on November 09, 2015",15.6,11.1,0,0
"3:51 PM EST on November 09, 2015",13.3,18.5,0,0
"4:51 PM EST on November 09, 2015",10.0,11.1,0,0
"5:51 PM EST on November 09, 2015",8.9,11.1,0,0
"6:51 PM EST on November 09, 2015",8.3,11.1,0,0
"7:51 PM EST on November 09, 2015",8.9,5.6,0,0
"8:51 AM EST on November 10, 2015",10.0,0.0,0,0
"9:51 AM EST on November 10, 2015",11.1,9.3,0,0
"10:51 AM EST on November 10, 2015",12.8,7.4,0,0
"11:51 AM EST on November 10, 2015",13.3,9.3,0,0
"12:51 PM EST on November 10, 2015",13.9,13.0,0,0
"1:51 PM EST on November 10, 2015",13.3,14.8,1,0
"2:51 PM EST on November 10, 2015",11.1,13.0,1,0
"3:51 PM EST on November 10, 2015",10.0,16.7,1,0
"4:32 PM EST on November 10, 2015",9.4,18.5,1,0
"4:51 PM EST on November 10, 2015",9.4,20.4,1,0
"5:28 PM EST on November 10, 2015",8.9,20.4,1,0
"5:51 PM EST on November 10, 2015",8.9,16.7,1,0
"5:58 PM EST on November 10, 2015",8.9,16.7,1,0
"6:51 PM EST on November 10, 2015",8.9,22.2,1,0
"7:51 PM EST on November 10, 2015",9.4,22.2,0,0
"8:51 AM EST on November 11, 2015",8.9,33.3,1,0
"9:51 AM EST on November 11, 2015",9.4,37.0,0,0
"10:51 AM EST on November 11, 2015",9.4,37.0,0,0
"11:51 AM EST on November 11, 2015",9.4,29.6,0,0
"12:51 PM EST on November 11, 2015",8.9,38.9,0,0
"1:51 PM EST on November 11, 2015",9.4,29.6,0,0
"2:51 PM EST on November 11, 2015",9.4,27.8,0,0
"3:51 PM EST on November 11, 2015",9.4,29.6,0,0
"4:51 PM EST on November 11, 2015",9.4,24.1,0,0
"5:51 PM EST on November 11, 2015",8.9,25.9,0,0
"6:51 PM EST on November 11, 2015",8.9,22.2,0,0
"7:51 PM EST on November 11, 2015",8.9,20.4,0,0
"8:51 AM EST on November 12, 2015",8.9,0.0,0,0
"9:51 AM EST on November 12, 2015",8.9,0.0,0,0
"10:35 AM EST on November 12, 2015",8.9,0.0,0,0
"10:51 AM EST on November 12, 2015",8.9,7.4,0,0
"10:59 AM EST on November 12, 2015",9.4,9.3,0,0
"11:19 AM EST on November 12, 2015",8.9,9.3,1,0
"11:32 AM EST on November 12, 2015",8.9,13.0,1,0
"11:37 AM EST on November 12, 2015",9.4,14.8,1,0
"11:51 AM EST on November 12, 2015",9.4,11.1,0,0
"12:01 PM EST on November 12, 2015",9.4,14.8,0,0
"12:25 PM EST on November 12, 2015",9.4,13.0,0,0
"12:42 PM EST on November 12, 2015",9.4,7.4,0,0
"12:51 PM EST on November 12, 2015",9.4,0.0,0,0
"1:00 PM EST on November 12, 2015",10.0,7.4,1,0
"1:43 PM EST on November 12, 2015",10.6,18.5,1,0
"1:51 PM EST on November 12, 2015",11.1,22.2,1,0
"2:10 PM EST on November 12, 2015",11.1,25.9,1,0
"2:29 PM EST on November 12, 2015",11.1,18.5,1,0
"2:51 PM EST on November 12, 2015",11.7,20.4,1,0
"3:25 PM EST on November 12, 2015",12.2,16.7,1,0
"3:51 PM EST on November 12, 2015",12.2,13.0,1,0
"4:08 PM EST on November 12, 2015",12.2,18.5,1,0
"4:21 PM EST on November 12, 2015",12.2,16.7,1,0
"4:32 PM EST on November 12, 2015",12.8,16.7,1,0
"4:45 PM EST on November 12, 2015",13.0,18.5,0,0
"4:51 PM EST on November 12, 2015",12.8,16.7,0,0
"5:51 PM EST on November 12, 2015",12.8,16.7,0,0
"6:15 PM EST on November 12, 2015",12.8,11.1,1,0
"6:51 PM EST on November 12, 2015",12.8,11.1,0,0
"7:47 PM EST on November 12, 2015",13.0,9.3,0,0
"7:51 PM EST on November 12, 2015",12.8,7.4,0,0
"8:51 AM EST on November 13, 2015",12.2,20.4,0,0
"9:51 AM EST on November 13, 2015",13.9,24.1,0,0
"10:51 AM EST on November 13, 2015",15.0,24.1,0,0
"11:51 AM EST on November 13, 2015",15.6,25.9,0,0
"12:51 PM EST on November 13, 2015",15.0,31.5,0,0
"1:51 PM EST on November 13, 2015",15.0,20.4,0,0
"2:51 PM EST on November 13, 2015",14.4,22.2,0,0
"3:51 PM EST on November 13, 2015",14.4,31.5,0,0
"4:51 PM EST on November 13, 2015",13.3,18.5,0,0
"5:51 PM EST on November 13, 2015",12.2,16.7,0,0
"6:51 PM EST on November 13, 2015",11.1,29.6,0,0
"7:51 PM EST on November 13, 2015",10.6,24.1,0,0
"8:51 AM EST on November 14, 2015",7.8,35.2,0,0
"9:51 AM EST on November 14, 2015",8.3,31.5,0,0
"10:51 AM EST on November 14, 2015",8.3,40.7,0,0
"11:51 AM EST on November 14, 2015",6.7,29.6,0,0
"12:51 PM EST on November 14, 2015",5.6,29.6,0,0
"1:51 PM EST on November 14, 2015",6.7,29.6,0,0
"2:51 PM EST on November 14, 2015",6.1,31.5,0,0
"3:51 PM EST on November 14, 2015",6.1,16.7,0,0
"4:51 PM EST on November 14, 2015",5.0,16.7,0,0
"5:51 PM EST on November 14, 2015",4.4,13.0,0,0
"6:51 PM EST on November 14, 2015",3.3,14.8,0,0
"7:51 PM EST on November 14, 2015",2.8,14.8,0,0
"8:51 AM EST on November 15, 2015",5.6,11.1,0,0
"9:51 AM EST on November 15, 2015",8.3,16.7,0,0
"10:51 AM EST on November 15, 2015",8.9,9.3,0,0
"11:51 AM EST on November 15, 2015",10.6,14.8,0,0
"12:51 PM EST on November 15, 2015",11.7,27.8,0,0
"1:51 PM EST on November 15, 2015",12.8,20.4,0,0
"2:51 PM EST on November 15, 2015",13.3,20.4,0,0
"3:51 PM EST on November 15, 2015",12.2,9.3,0,0
"4:51 PM EST on November 15, 2015",10.6,9.3,0,0
"5:51 PM EST on November 15, 2015",10.6,14.8,0,0
"6:51 PM EST on November 15, 2015",10.6,14.8,0,0
"7:51 PM EST on November 15, 2015",11.1,13.0,0,0
"8:51 AM EST on November 16, 2015",10.6,11.1,0,0
"9:51 AM EST on November 16, 2015",13.3,20.4,0,0
"10:51 AM EST on November 16, 2015",14.4,18.5,0,0
"11:51 AM EST on November 16, 2015",15.6,11.1,0,0
"12:51 PM EST on November 16, 2015",16.7,16.7,0,0
"1:51 PM EST on November 16, 2015",17.2,20.4,0,0
"2:51 PM EST on November 16, 2015",16.7,22.2,0,0
"3:51 PM EST on November 16, 2015",16.1,14.8,0,0
"4:51 PM EST on November 16, 2015",14.4,7.4,0,0
"5:51 PM EST on November 16, 2015",13.3,11.1,0,0
"6:51 PM EST on November 16, 2015",10.0,13.0,0,0
"7:51 PM EST on November 16, 2015",9.4,14.8,0,0
"8:51 AM EST on November 17, 2015",5.0,14.8,0,0
"9:51 AM EST on November 17, 2015",6.7,14.8,0,0
"10:51 AM EST on November 17, 2015",7.2,16.7,0,0
"11:51 AM EST on November 17, 2015",7.8,13.0,0,0
"12:51 PM EST on November 17, 2015",8.3,5.6,0,0
"1:51 PM EST on November 17, 2015",8.3,11.1,0,0
"2:51 PM EST on November 17, 2015",8.3,11.1,0,0
"3:51 PM EST on November 17, 2015",7.8,7.4,0,0
"4:51 PM EST on November 17, 2015",6.1,7.4,0,0
"5:51 PM EST on November 17, 2015",5.0,0.0,0,0
"6:51 PM EST on November 17, 2015",3.9,5.6,0,0
"7:51 PM EST on November 17, 2015",2.8,0.0,0,0
"8:51 AM EST on November 18, 2015",3.3,5.6,0,0
"9:51 AM EST on November 18, 2015",7.2,9.3,0,0
"10:51 AM EST on November 18, 2015",8.9,0.0,0,0
"11:51 AM EST on November 18, 2015",9.4,9.3,0,0
"12:51 PM EST on November 18, 2015",8.9,11.1,0,0
"1:43 PM EST on November 18, 2015",8.9,9.3,0,0
"1:51 PM EST on November 18, 2015",8.9,7.4,0,0
"2:51 PM EST on November 18, 2015",8.9,14.8,0,0
"3:51 PM EST on November 18, 2015",8.9,11.1,0,0
"4:51 PM EST on November 18, 2015",8.3,9.3,0,0
"5:51 PM EST on November 18, 2015",8.3,9.3,0,0
"6:51 PM EST on November 18, 2015",7.8,11.1,0,0
"7:35 PM EST on November 18, 2015",7.2,7.4,0,0
"7:51 PM EST on November 18, 2015",7.2,5.6,0,0
"8:51 AM EST on November 19, 2015",11.7,20.4,0,0
"9:51 AM EST on November 19, 2015",11.7,20.4,0,0
"10:51 AM EST on November 19, 2015",12.2,20.4,0,0
"11:51 AM EST on November 19, 2015",12.8,18.5,0,0
"12:27 PM EST on November 19, 2015",12.8,18.5,0,0
"12:51 PM EST on November 19, 2015",12.8,18.5,0,0
"1:17 PM EST on November 19, 2015",12.8,16.7,0,0
"1:51 PM EST on November 19, 2015",12.8,13.0,1,0
"2:20 PM EST on November 19, 2015",13.3,18.5,1,0
"2:51 PM EST on November 19, 2015",13.3,14.8,0,0
"3:00 PM EST on November 19, 2015",13.9,18.5,0,0
"3:51 PM EST on November 19, 2015",13.3,14.8,0,0
"4:07 PM EST on November 19, 2015",13.3,14.8,0,0
"4:51 PM EST on November 19, 2015",13.3,18.5,0,0
"5:51 PM EST on November 19, 2015",13.3,14.8,1,0
"6:51 PM EST on November 19, 2015",13.9,18.5,0,0
"7:51 PM EST on November 19, 2015",13.9,20.4,0,0
"8:51 AM EST on November 20, 2015",15.0,16.7,0,0
"9:51 AM EST on November 20, 2015",15.0,18.5,0,0
"10:51 AM EST on November 20, 2015",15.0,16.7,0,0
"11:51 AM EST on November 20, 2015",15.0,18.5,0,0
"12:51 PM EST on November 20, 2015",15.6,20.4,0,0
"1:51 PM EST on November 20, 2015",16.1,22.2,0,0
"2:51 PM EST on November 20, 2015",15.6,18.5,0,0
"3:51 PM EST on November 20, 2015",13.9,24.1,0,0
"4:51 PM EST on November 20, 2015",11.7,13.0,0,0
"5:51 PM EST on November 20, 2015",10.6,7.4,0,0
"6:51 PM EST on November 20, 2015",10.6,22.2,0,0
"7:51 PM EST on November 20, 2015",9.4,25.9,0,0
"8:51 AM EST on November 21, 2015",6.1,16.7,0,0
"9:51 AM EST on November 21, 2015",7.8,24.1,0,0
"10:51 AM EST on November 21, 2015",8.9,16.7,0,0
"11:51 AM EST on November 21, 2015",10.0,14.8,0,0
"12:51 PM EST on November 21, 2015",11.1,14.8,0,0
"1:51 PM EST on November 21, 2015",10.6,13.0,0,0
"2:51 PM EST on November 21, 2015",10.0,11.1,0,0
"3:51 PM EST on November 21, 2015",8.9,16.7,0,0
"4:51 PM EST on November 21, 2015",6.7,11.1,0,0
"5:51 PM EST on November 21, 2015",6.1,13.0,0,0
"6:51 PM EST on November 21, 2015",4.4,5.6,0,0
"7:51 PM EST on November 21, 2015",4.4,5.6,0,0
"8:31 AM EST on November 22, 2015",6.1,0.0,0,0
"8:51 AM EST on November 22, 2015",6.1,7.4,0,0
"9:51 AM EST on November 22, 2015",7.2,9.3,0,0
"10:51 AM EST on November 22, 2015",8.3,9.3,0,0
"11:51 AM EST on November 22, 2015",8.3,9.3,1,0
"12:20 PM EST on November 22, 2015",8.3,7.4,0,0
"12:51 PM EST on November 22, 2015",8.3,5.6,1,0
"1:27 PM EST on November 22, 2015",8.9,5.6,1,0
"1:51 PM EST on November 22, 2015",8.9,5.6,1,0
"2:51 PM EST on November 22, 2015",8.9,9.3,1,0
"3:05 PM EST on November 22, 2015",8.9,7.4,1,0
"3:15 PM EST on November 22, 2015",8.3,7.4,1,0
"3:51 PM EST on November 22, 2015",8.3,5.6,1,0
"4:51 PM EST on November 22, 2015",7.8,16.7,1,0
"5:51 PM EST on November 22, 2015",7.2,13.0,1,0
"6:51 PM EST on November 22, 2015",7.2,7.4,1,0
"7:51 PM EST on November 22, 2015",6.7,11.1,1,0
"8:51 AM EST on November 23, 2015",3.9,22.2,0,0
"9:51 AM EST on November 23, 2015",4.4,27.8,0,0
"10:51 AM EST on November 23, 2015",5.6,27.8,0,0
"11:51 AM EST on November 23, 2015",5.6,24.1,0,0
"12:51 PM EST on November 23, 2015",6.1,16.7,0,0
"1:51 PM EST on November 23, 2015",6.1,20.4,0,0
"2:51 PM EST on November 23, 2015",5.6,20.4,0,0
"3:51 PM EST on November 23, 2015",3.9,25.9,0,0
"4:51 PM EST on November 23, 2015",2.8,24.1,0,0
"5:51 PM EST on November 23, 2015",1.7,18.5,0,0
"6:51 PM EST on November 23, 2015",1.1,14.8,0,0
"7:51 PM EST on November 23, 2015",-0.6,9.3,0,0
"8:51 AM EST on November 24, 2015",0.0,5.6,0,0
"9:51 AM EST on November 24, 2015",3.3,5.6,0,0
"10:51 AM EST on November 24, 2015",4.4,16.7,0,0
"11:51 AM EST on November 24, 2015",5.6,16.7,0,0
"12:51 PM EST on November 24, 2015",6.7,14.8,0,0
"1:51 PM EST on November 24, 2015",6.7,14.8,0,0
"2:51 PM EST on November 24, 2015",6.7,9.3,0,0
"3:51 PM EST on November 24, 2015",6.1,13.0,0,0
"4:51 PM EST on November 24, 2015",4.4,5.6,0,0
"5:51 PM EST on November 24, 2015",2.2,0.0,0,0
"6:51 PM EST on November 24, 2015",2.2,7.4,0,0
"7:51 PM EST on November 24, 2015",-0.6,0.0,0,0
"8:51 AM EST on November 30, 2015",1.1,11.1,0,0
"9:51 AM EST on November 30, 2015",2.8,16.7,0,0
"10:51 AM EST on November 30, 2015",4.4,14.8,0,0
"11:51 AM EST on November 30, 2015",4.0,13.0,0,0
"12:51 PM EST on November 30, 2015",4.4,9.3,0,0
"1:51 PM EST on November 30, 2015",4.4,7.4,0,0
"2:51 PM EST on November 30, 2015",4.4,9.3,0,0
"3:51 PM EST on November 30, 2015",3.9,5.6,0,0
"4:51 PM EST on November 30, 2015",2.8,5.6,0,0
"5:51 PM EST on November 30, 2015",2.8,7.4,0,0
"6:51 PM EST on November 30, 2015",3.3,0.0,0,0
"7:51 PM EST on November 30, 2015",2.8,5.6,0,0
"8:51 AM EST on December 01, 2015",2.2,9.3,0,0
"9:51 AM EST on December 01, 2015",3.9,5.6,0,0
"10:51 AM EST on December 01, 2015",5.6,13.0,1,0
"11:51 AM EST on December 01, 2015",6.5,7.4,0,0
"12:51 PM EST on December 01, 2015",6.9,16.7,1,0
"1:51 PM EST on December 01, 2015",7.7,20.4,0,0
"2:51 PM EST on December 01, 2015",6.9,18.5,0,0
"3:51 PM EST on December 01, 2015",6.9,18.5,0,0
"4:51 PM EST on December 01, 2015",6.5,13.0,1,0
"5:51 PM EST on December 01, 2015",5.9,13.0,1,0
"6:51 PM EST on December 01, 2015",5.7,11.1,1,0
"7:40 PM EST on December 01, 2015",6.0,11.1,1,0
"7:51 PM EST on December 01, 2015",5.6,9.3,1,0
"8:51 AM EST on December 02, 2015",7.0,0.0,1,0
"9:51 AM EST on December 02, 2015",8.0,0.0,1,0
"10:51 AM EST on December 02, 2015",8.0,0.0,1,0
"11:51 AM EST on December 02, 2015",8.0,9.3,1,0
"12:51 PM EST on December 02, 2015",8.7,0.0,0,0
"1:51 PM EST on December 02, 2015",9.0,0.0,0,0
"2:51 PM EST on December 02, 2015",10.0,0.0,0,0
"3:51 PM EST on December 02, 2015",9.9,0.0,0,0
"4:51 PM EST on December 02, 2015",9.9,0.0,0,0
"5:05 PM EST on December 02, 2015",10.0,0.0,1,0
"5:51 PM EST on December 02, 2015",10.0,0.0,0,0
"6:51 PM EST on December 02, 2015",10.0,0.0,0,0
"7:51 PM EST on December 02, 2015",11.0,0.0,0,0
"8:51 AM EST on December 03, 2015",9.0,24.1,0,0
"9:51 AM EST on December 03, 2015",9.0,29.6,0,0
"10:51 AM EST on December 03, 2015",9.0,37.0,0,0
"11:51 AM EST on December 03, 2015",10.0,27.8,0,0
"12:51 PM EST on December 03, 2015",8.9,24.1,0,0
"1:51 PM EST on December 03, 2015",9.4,24.1,0,0
"2:51 PM EST on December 03, 2015",8.9,33.3,0,0
"3:51 PM EST on December 03, 2015",8.3,25.9,0,0
"4:51 PM EST on December 03, 2015",7.2,16.7,0,0
"5:51 PM EST on December 03, 2015",7.2,27.8,0,0
"6:51 PM EST on December 03, 2015",6.7,22.2,0,0
"7:51 PM EST on December 03, 2015",6.1,25.9,0,0
"8:51 AM EST on December 04, 2015",5.0,7.4,0,0
"9:51 AM EST on December 04, 2015",7.2,16.7,0,0
"10:51 AM EST on December 04, 2015",8.3,14.8,0,0
"11:51 AM EST on December 04, 2015",8.9,20.4,0,0
"12:51 PM EST on December 04, 2015",9.4,16.7,0,0
"1:51 PM EST on December 04, 2015",10.0,22.2,0,0
"2:51 PM EST on December 04, 2015",9.4,20.4,0,0
"3:51 PM EST on December 04, 2015",8.3,25.9,0,0
"4:51 PM EST on December 04, 2015",8.3,13.0,0,0
"5:51 PM EST on December 04, 2015",8.3,22.2,0,0
"6:51 PM EST on December 04, 2015",7.8,7.4,0,0
"7:51 PM EST on December 04, 2015",6.7,7.4,0,0
"8:51 AM EST on December 05, 2015",5.6,9.3,0,0
"9:51 AM EST on December 05, 2015",8.9,9.3,0,0
"10:51 AM EST on December 05, 2015",9.4,13.0,0,0
"11:51 AM EST on December 05, 2015",10.6,5.6,0,0
"12:51 PM EST on December 05, 2015",11.1,7.4,0,0
"1:51 PM EST on December 05, 2015",11.7,0.0,0,0
"2:51 PM EST on December 05, 2015",10.6,11.1,0,0
"3:51 PM EST on December 05, 2015",8.9,13.0,0,0
"4:51 PM EST on December 05, 2015",6.1,7.4,0,0
"5:51 PM EST on December 05, 2015",5.0,9.3,0,0
"6:51 PM EST on December 05, 2015",5.6,5.6,0,0
"7:51 PM EST on December 05, 2015",5.0,9.3,0,0
"8:51 AM EST on December 06, 2015",3.9,0.0,0,0
"9:51 AM EST on December 06, 2015",7.2,5.6,0,0
"10:51 AM EST on December 06, 2015",10.6,20.4,0,0
"11:51 AM EST on December 06, 2015",11.7,16.7,0,0
"12:51 PM EST on December 06, 2015",13.3,7.4,0,0
"1:51 PM EST on December 06, 2015",13.9,9.3,0,0
"2:51 PM EST on December 06, 2015",13.9,11.1,0,0
"3:51 PM EST on December 06, 2015",10.6,9.3,0,0
"4:51 PM EST on December 06, 2015",7.2,11.1,0,0
"5:51 PM EST on December 06, 2015",6.7,13.0,0,0
"6:51 PM EST on December 06, 2015",6.1,7.4,0,0
"7:51 PM EST on December 06, 2015",5.0,13.0,0,0
"8:51 AM EST on December 07, 2015",4.4,5.6,0,0
"9:51 AM EST on December 07, 2015",7.2,0.0,0,0
"10:51 AM EST on December 07, 2015",9.4,7.4,0,0
"11:51 AM EST on December 07, 2015",10.6,7.4,0,0
"12:51 PM EST on December 07, 2015",12.2,0.0,0,0
"1:51 PM EST on December 07, 2015",12.8,11.1,0,0
"2:51 PM EST on December 07, 2015",11.7,7.4,0,0
"3:51 PM EST on December 07, 2015",10.6,0.0,0,0
"4:51 PM EST on December 07, 2015",10.0,7.4,0,0
"5:51 PM EST on December 07, 2015",9.4,5.6,0,0
"6:51 PM EST on December 07, 2015",8.3,0.0,0,0
"7:51 PM EST on December 07, 2015",7.2,0.0,0,0
"8:51 AM EST on December 08, 2015",5.0,18.5,1,0
"9:51 AM EST on December 08, 2015",5.6,18.5,0,0
"10:38 AM EST on December 08, 2015",5.6,24.1,0,0
"10:51 AM EST on December 08, 2015",5.6,22.2,0,0
"11:51 AM EST on December 08, 2015",6.1,27.8,0,0
"12:01 PM EST on December 08, 2015",6.1,24.1,0,0
"12:51 PM EST on December 08, 2015",6.7,22.2,0,0
"1:51 PM EST on December 08, 2015",6.1,20.4,0,0
"2:51 PM EST on December 08, 2015",6.1,22.2,0,0
"3:51 PM EST on December 08, 2015",5.6,18.5,0,0
"4:51 PM EST on December 08, 2015",5.0,14.8,0,0
"5:17 PM EST on December 08, 2015",5.0,16.7,0,0
"5:51 PM EST on December 08, 2015",5.0,14.8,0,0
"6:06 PM EST on December 08, 2015",5.0,14.8,0,0
"6:51 PM EST on December 08, 2015",4.4,14.8,0,0
"7:51 PM EST on December 08, 2015",4.4,13.0,0,0
"8:51 AM EST on December 09, 2015",3.9,0.0,0,0
"9:51 AM EST on December 09, 2015",5.0,0.0,0,0
"10:51 AM EST on December 09, 2015",6.7,5.6,0,0
"11:22 AM EST on December 09, 2015",6.7,7.4,0,0
"11:51 AM EST on December 09, 2015",7.2,13.0,0,0
"12:51 PM EST on December 09, 2015",7.2,9.3,0,0
"1:51 PM EST on December 09, 2015",7.2,11.1,0,0
"2:51 PM EST on December 09, 2015",6.7,5.6,0,0
"3:51 PM EST on December 09, 2015",7.2,7.4,0,0
"4:51 PM EST on December 09, 2015",6.7,9.3,0,0
"5:12 PM EST on December 09, 2015",7.2,11.1,0,0
"5:51 PM EST on December 09, 2015",6.7,13.0,0,0
"6:51 PM EST on December 09, 2015",7.2,11.1,0,0
"7:51 PM EST on December 09, 2015",7.8,7.4,0,0
"8:51 AM EST on December 10, 2015",10.6,0.0,0,0
"9:03 AM EST on December 10, 2015",10.6,0.0,0,0
"9:51 AM EST on December 10, 2015",10.6,0.0,0,0
"10:51 AM EST on December 10, 2015",13.3,7.4,0,0
"11:51 AM EST on December 10, 2015",16.1,13.0,0,0
"12:51 PM EST on December 10, 2015",15.6,11.1,0,0
"1:51 PM EST on December 10, 2015",16.7,0.0,0,0
"2:51 PM EST on December 10, 2015",16.1,13.0,0,0
"3:51 PM EST on December 10, 2015",12.8,11.1,0,0
"4:51 PM EST on December 10, 2015",10.0,11.1,0,0
"5:51 PM EST on December 10, 2015",9.4,11.1,0,0
"6:51 PM EST on December 10, 2015",9.4,0.0,0,0
"7:51 PM EST on December 10, 2015",8.3,0.0,0,0
"8:51 AM EST on December 11, 2015",8.3,0.0,0,0
"9:51 AM EST on December 11, 2015",10.0,7.4,0,0
"10:32 AM EST on December 11, 2015",10.0,7.4,0,0
"10:49 AM EST on December 11, 2015",11.0,13.0,0,0
"10:51 AM EST on December 11, 2015",10.6,11.1,0,0
"11:10 AM EST on December 11, 2015",11.1,11.1,0,0
"11:51 AM EST on December 11, 2015",12.8,14.8,0,0
"12:51 PM EST on December 11, 2015",15.0,16.7,0,0
"1:51 PM EST on December 11, 2015",16.1,16.7,0,0
"2:51 PM EST on December 11, 2015",15.0,20.4,0,0
"3:51 PM EST on December 11, 2015",14.4,14.8,0,0
"4:51 PM EST on December 11, 2015",13.3,14.8,0,0
"5:51 PM EST on December 11, 2015",12.2,9.3,0,0
"6:51 PM EST on December 11, 2015",11.1,9.3,0,0
"7:51 PM EST on December 11, 2015",11.1,11.1,0,0
"8:51 AM EST on December 12, 2015",10.6,14.8,0,0
"9:51 AM EST on December 12, 2015",13.3,14.8,0,0
"10:51 AM EST on December 12, 2015",15.0,14.8,0,0
"11:51 AM EST on December 12, 2015",16.1,22.2,0,0
"12:51 PM EST on December 12, 2015",17.2,16.7,0,0
"1:51 PM EST on December 12, 2015",16.1,9.3,0,0
"2:51 PM EST on December 12, 2015",15.6,7.4,0,0
"3:51 PM EST on December 12, 2015",15.6,5.6,0,0
"4:51 PM EST on December 12, 2015",11.7,5.6,0,0
"5:51 PM EST on December 12, 2015",10.6,5.6,0,0
"6:51 PM EST on December 12, 2015",10.6,0.0,0,0
"7:51 PM EST on December 12, 2015",10.0,5.6,0,0
"8:34 AM EST on December 13, 2015",11.7,9.3,0,0
"8:51 AM EST on December 13, 2015",11.7,14.8,0,0
"9:51 AM EST on December 13, 2015",12.2,14.8,0,0
"10:51 AM EST on December 13, 2015",12.8,13.0,0,0
"11:51 AM EST on December 13, 2015",12.2,9.3,0,0
"12:51 PM EST on December 13, 2015",13.3,9.3,0,0
"1:51 PM EST on December 13, 2015",12.8,14.8,0,0
"2:51 PM EST on December 13, 2015",12.2,14.8,0,0
"3:51 PM EST on December 13, 2015",11.7,9.3,0,0
"4:51 PM EST on December 13, 2015",11.1,7.4,0,0
"4:58 PM EST on December 13, 2015",10.6,9.3,0,0
"5:08 PM EST on December 13, 2015",10.6,11.1,0,0
"5:51 PM EST on December 13, 2015",10.0,11.1,0,0
"6:51 PM EST on December 13, 2015",10.0,11.1,0,0
"7:51 PM EST on December 13, 2015",9.4,11.1,0,0
"8:51 AM EST on December 14, 2015",8.3,7.4,0,0
"9:09 AM EST on December 14, 2015",8.3,0.0,0,0
"9:51 AM EST on December 14, 2015",8.3,0.0,0,0
"10:51 AM EST on December 14, 2015",8.9,0.0,0,0
"11:12 AM EST on December 14, 2015",9.4,0.0,0,0
"11:51 AM EST on December 14, 2015",9.4,0.0,0,0
"12:51 PM EST on December 14, 2015",10.0,0.0,0,0
"1:14 PM EST on December 14, 2015",10.0,0.0,0,0
"1:51 PM EST on December 14, 2015",10.6,0.0,0,0
"2:47 PM EST on December 14, 2015",11.0,0.0,0,0
"2:51 PM EST on December 14, 2015",11.1,5.6,0,0
"3:51 PM EST on December 14, 2015",10.6,5.6,0,0
"4:13 PM EST on December 14, 2015",10.6,5.6,0,0
"4:33 PM EST on December 14, 2015",11.1,0.0,0,0
"4:51 PM EST on December 14, 2015",11.1,0.0,0,0
"5:51 PM EST on December 14, 2015",12.2,5.6,0,0
"6:32 PM EST on December 14, 2015",13.9,14.8,0,0
"6:37 PM EST on December 14, 2015",13.9,14.8,0,0
"6:51 PM EST on December 14, 2015",14.4,22.2,0,0
"7:15 PM EST on December 14, 2015",14.4,16.7,0,0
"7:51 PM EST on December 14, 2015",14.4,16.7,0,0
"7:58 PM EST on December 14, 2015",14.4,16.7,0,0
"8:51 AM EST on December 15, 2015",14.4,22.2,0,0
"9:51 AM EST on December 15, 2015",14.4,24.1,0,0
"10:51 AM EST on December 15, 2015",15.6,24.1,0,0
"11:51 AM EST on December 15, 2015",15.6,24.1,0,0
"12:51 PM EST on December 15, 2015",15.0,33.3,0,0
"1:51 PM EST on December 15, 2015",15.6,20.4,0,0
"2:51 PM EST on December 15, 2015",15.0,29.6,0,0
"3:51 PM EST on December 15, 2015",13.9,31.5,0,0
"4:51 PM EST on December 15, 2015",13.3,37.0,0,0
"5:51 PM EST on December 15, 2015",12.8,18.5,0,0
"6:51 PM EST on December 15, 2015",11.7,18.5,0,0
"7:51 PM EST on December 15, 2015",11.1,18.5,0,0
