date,temperature,wind speed,rain,snow
"8:51 AM EDT on October 10, 2015",11.1,11.1,0,0
"9:51 AM EDT on October 10, 2015",11.7,14.8,0,0
"10:51 AM EDT on October 10, 2015",12.8,11.1,0,0
"11:51 AM EDT on October 10, 2015",15.0,18.5,0,0
"12:51 PM EDT on October 10, 2015",15.6,13.0,0,0
"1:51 PM EDT on October 10, 2015",16.7,9.3,0,0
"2:51 PM EDT on October 10, 2015",16.7,7.4,0,0
"3:51 PM EDT on October 10, 2015",16.7,0.0,0,0
"4:51 PM EDT on October 10, 2015",16.7,7.4,0,0
"5:51 PM EDT on October 10, 2015",13.3,14.8,0,0
"6:51 PM EDT on October 10, 2015",11.7,11.1,0,0
"7:51 PM EDT on October 10, 2015",10.6,9.3,0,0
"8:51 PM EDT on October 10, 2015",10.0,7.4,0,0
"9:51 PM EDT on October 10, 2015",8.9,5.6,0,0
"10:51 PM EDT on October 10, 2015",8.9,0.0,0,0
"11:51 PM EDT on October 10, 2015",7.8,0.0,0,0
"12:51 AM EDT on October 11, 2015",7.2,0.0,0,0
"1:51 AM EDT on October 11, 2015",7.8,5.6,0,0
"2:51 AM EDT on October 11, 2015",6.7,7.4,0,0
"3:51 AM EDT on October 11, 2015",7.8,7.4,0,0
"4:51 AM EDT on October 11, 2015",7.2,0.0,0,0
"5:51 AM EDT on October 11, 2015",7.8,7.4,0,0
"6:51 AM EDT on October 11, 2015",6.7,0.0,0,0
"7:51 AM EDT on October 11, 2015",7.8,0.0,0,0
"8:51 AM EDT on October 11, 2015",11.7,0.0,0,0
"9:51 AM EDT on October 11, 2015",15.0,13.0,0,0
"10:51 AM EDT on October 11, 2015",16.1,18.5,0,0
"11:51 AM EDT on October 11, 2015",16.7,18.5,0,0
"12:51 PM EDT on October 11, 2015",18.3,27.8,0,0
"1:51 PM EDT on October 11, 2015",18.9,20.4,0,0
"2:51 PM EDT on October 11, 2015",19.4,20.4,0,0
"3:51 PM EDT on October 11, 2015",19.4,18.5,0,0
"4:51 PM EDT on October 11, 2015",17.8,13.0,0,0
"5:51 PM EDT on October 11, 2015",16.1,18.5,0,0
"6:51 PM EDT on October 11, 2015",14.4,13.0,0,0
"7:51 PM EDT on October 11, 2015",12.8,14.8,0,0
"8:51 PM EDT on October 11, 2015",11.7,9.3,0,0
"9:51 PM EDT on October 11, 2015",11.7,7.4,0,0
"10:51 PM EDT on October 11, 2015",10.6,0.0,0,0
"11:51 PM EDT on October 11, 2015",10.0,7.4,0,0
"12:51 AM EDT on October 12, 2015",10.0,5.6,0,0
"1:51 AM EDT on October 12, 2015",10.0,7.4,0,0
"2:51 AM EDT on October 12, 2015",10.0,0.0,0,0
"3:39 AM EDT on October 12, 2015",9.4,0.0,0,0
"3:46 AM EDT on October 12, 2015",9.0,0.0,0,0
"3:51 AM EDT on October 12, 2015",9.4,0.0,0,0
"3:57 AM EDT on October 12, 2015",8.9,5.6,0,0
"3:59 AM EDT on October 12, 2015",8.3,5.6,0,0
"4:51 AM EDT on October 12, 2015",9.4,0.0,0,0
"5:51 AM EDT on October 12, 2015",7.2,0.0,0,0
"5:58 AM EDT on October 12, 2015",7.8,0.0,0,0
"6:10 AM EDT on October 12, 2015",8.9,0.0,0,0
"6:51 AM EDT on October 12, 2015",7.2,5.6,0,0
"6:58 AM EDT on October 12, 2015",7.2,0.0,0,0
"7:51 AM EDT on October 12, 2015",10.6,7.4,0,0
"8:51 AM EDT on October 12, 2015",13.3,0.0,0,0
"9:51 AM EDT on October 12, 2015",16.1,5.6,0,0
"10:51 AM EDT on October 12, 2015",19.4,11.1,0,0
"11:51 AM EDT on October 12, 2015",21.1,7.4,0,0
"12:51 PM EDT on October 12, 2015",22.2,13.0,0,0
"1:51 PM EDT on October 12, 2015",22.2,16.7,0,0
"2:51 PM EDT on October 12, 2015",21.7,20.4,0,0
"3:51 PM EDT on October 12, 2015",22.8,22.2,0,0
"4:51 PM EDT on October 12, 2015",21.7,16.7,0,0
"5:51 PM EDT on October 12, 2015",18.3,14.8,0,0
"6:51 PM EDT on October 12, 2015",16.7,13.0,0,0
"7:51 PM EDT on October 12, 2015",14.4,9.3,0,0
"8:51 PM EDT on October 12, 2015",13.9,5.6,0,0
"9:51 PM EDT on October 12, 2015",13.3,0.0,0,0
"10:51 PM EDT on October 12, 2015",12.8,0.0,0,0
"11:51 PM EDT on October 12, 2015",12.8,0.0,0,0
"12:51 AM EDT on October 13, 2015",11.7,0.0,0,0
"1:09 AM EDT on October 13, 2015",12.2,5.6,0,0
"1:17 AM EDT on October 13, 2015",12.2,5.6,0,0
"1:46 AM EDT on October 13, 2015",12.0,5.6,0,0
"1:51 AM EDT on October 13, 2015",12.2,5.6,0,0
"1:58 AM EDT on October 13, 2015",12.2,0.0,0,0
"2:11 AM EDT on October 13, 2015",12.2,0.0,0,0
"2:41 AM EDT on October 13, 2015",12.2,0.0,0,0
"2:51 AM EDT on October 13, 2015",12.2,0.0,0,0
"3:06 AM EDT on October 13, 2015",12.2,0.0,0,0
"3:14 AM EDT on October 13, 2015",12.2,0.0,0,0
"3:51 AM EDT on October 13, 2015",12.2,0.0,0,0
"4:51 AM EDT on October 13, 2015",13.9,0.0,0,0
"5:08 AM EDT on October 13, 2015",13.9,5.6,1,0
"5:51 AM EDT on October 13, 2015",14.4,5.6,1,0
"6:01 AM EDT on October 13, 2015",14.4,5.6,1,0
"6:20 AM EDT on October 13, 2015",14.4,7.4,1,0
"6:51 AM EDT on October 13, 2015",14.4,7.4,1,0
"7:13 AM EDT on October 13, 2015",14.4,0.0,1,0
"7:51 AM EDT on October 13, 2015",15.0,0.0,1,0
"8:23 AM EDT on October 13, 2015",15.6,5.6,1,0
"8:51 AM EDT on October 13, 2015",15.6,5.6,1,0
"9:33 AM EDT on October 13, 2015",16.1,11.1,1,0
"9:44 AM EDT on October 13, 2015",16.1,9.3,1,0
"9:51 AM EDT on October 13, 2015",16.1,7.4,1,0
"10:02 AM EDT on October 13, 2015",16.7,9.3,1,0
"10:18 AM EDT on October 13, 2015",16.7,5.6,1,0
"10:51 AM EDT on October 13, 2015",17.8,0.0,1,0
"11:04 AM EDT on October 13, 2015",17.8,7.4,0,0
"11:36 AM EDT on October 13, 2015",19.4,7.4,0,0
"11:51 AM EDT on October 13, 2015",20.0,13.0,0,0
"12:51 PM EDT on October 13, 2015",21.7,18.5,0,0
"1:51 PM EDT on October 13, 2015",22.2,25.9,0,0
"2:51 PM EDT on October 13, 2015",21.7,27.8,0,0
"3:51 PM EDT on October 13, 2015",22.2,25.9,0,0
"4:51 PM EDT on October 13, 2015",21.1,24.1,0,0
"5:51 PM EDT on October 13, 2015",19.4,18.5,0,0
"6:51 PM EDT on October 13, 2015",18.3,13.0,0,0
"7:51 PM EDT on October 13, 2015",18.3,13.0,0,0
"8:51 PM EDT on October 13, 2015",17.8,13.0,0,0
"9:51 PM EDT on October 13, 2015",17.8,18.5,0,0
"10:51 PM EDT on October 13, 2015",17.2,16.7,0,0
"11:51 PM EDT on October 13, 2015",17.2,18.5,0,0
"12:51 AM EDT on October 14, 2015",17.2,16.7,0,0
"1:51 AM EDT on October 14, 2015",16.7,14.8,0,0
"2:51 AM EDT on October 14, 2015",15.0,9.3,0,0
"3:51 AM EDT on October 14, 2015",13.9,11.1,0,0
"4:51 AM EDT on October 14, 2015",13.9,7.4,0,0
"5:51 AM EDT on October 14, 2015",12.8,11.1,0,0
"6:51 AM EDT on October 14, 2015",12.2,13.0,0,0
"7:51 AM EDT on October 14, 2015",12.8,14.8,0,0
"8:51 AM EDT on October 14, 2015",14.4,18.5,0,0
"9:51 AM EDT on October 14, 2015",17.2,18.5,0,0
"10:51 AM EDT on October 14, 2015",17.8,11.1,0,0
"11:51 AM EDT on October 14, 2015",19.4,16.7,0,0
"12:51 PM EDT on October 14, 2015",19.4,24.1,0,0
"1:51 PM EDT on October 14, 2015",19.4,20.4,0,0
"2:51 PM EDT on October 14, 2015",20.6,22.2,0,0
"3:51 PM EDT on October 14, 2015",20.0,20.4,0,0
"4:51 PM EDT on October 14, 2015",18.9,16.7,0,0
"5:51 PM EDT on October 14, 2015",17.8,13.0,0,0
"6:51 PM EDT on October 14, 2015",16.1,13.0,0,0
"7:51 PM EDT on October 14, 2015",15.0,14.8,0,0
"8:51 PM EDT on October 14, 2015",13.9,11.1,0,0
"9:51 PM EDT on October 14, 2015",13.3,11.1,0,0
"10:51 PM EDT on October 14, 2015",12.2,7.4,0,0
"11:51 PM EDT on October 14, 2015",11.1,11.1,0,0
"12:51 AM EDT on October 15, 2015",10.0,7.4,0,0
"1:51 AM EDT on October 15, 2015",8.3,5.6,0,0
"2:51 AM EDT on October 15, 2015",7.8,11.1,0,0
"3:51 AM EDT on October 15, 2015",7.8,7.4,0,0
"4:51 AM EDT on October 15, 2015",7.8,5.6,0,0
"5:51 AM EDT on October 15, 2015",6.7,7.4,0,0
"6:51 AM EDT on October 15, 2015",5.6,5.6,0,0
"7:51 AM EDT on October 15, 2015",7.8,7.4,0,0
"8:51 AM EDT on October 15, 2015",10.0,9.3,0,0
"9:51 AM EDT on October 15, 2015",12.8,9.3,0,0
"10:51 AM EDT on October 15, 2015",13.3,13.0,0,0
"11:51 AM EDT on October 15, 2015",13.9,14.8,0,0
"12:51 PM EDT on October 15, 2015",15.0,14.8,0,0
"1:51 PM EDT on October 15, 2015",16.1,18.5,0,0
"2:51 PM EDT on October 15, 2015",16.1,16.7,0,0
"3:51 PM EDT on October 15, 2015",16.7,18.5,0,0
"4:51 PM EDT on October 15, 2015",16.1,16.7,0,0
"5:51 PM EDT on October 15, 2015",14.4,9.3,0,0
"6:51 PM EDT on October 15, 2015",11.7,13.0,0,0
"7:51 PM EDT on October 15, 2015",10.6,13.0,0,0
"8:51 PM EDT on October 15, 2015",9.4,11.1,0,0
"9:51 PM EDT on October 15, 2015",8.9,5.6,0,0
"10:51 PM EDT on October 15, 2015",8.3,0.0,0,0
"11:51 PM EDT on October 15, 2015",9.4,0.0,0,0
"12:51 AM EDT on October 16, 2015",9.4,5.6,0,0
"1:51 AM EDT on October 16, 2015",9.4,5.6,0,0
"2:51 AM EDT on October 16, 2015",8.9,11.1,0,0
"3:51 AM EDT on October 16, 2015",8.9,7.4,0,0
"4:51 AM EDT on October 16, 2015",9.4,11.1,0,0
"5:51 AM EDT on October 16, 2015",10.6,9.3,0,0
"6:51 AM EDT on October 16, 2015",12.8,16.7,0,0
"7:51 AM EDT on October 16, 2015",13.3,16.7,0,0
"8:51 AM EDT on October 16, 2015",13.3,14.8,0,0
"9:51 AM EDT on October 16, 2015",13.9,18.5,0,0
"10:51 AM EDT on October 16, 2015",15.0,22.2,0,0
"11:51 AM EDT on October 16, 2015",16.1,24.1,0,0
"12:51 PM EDT on October 16, 2015",15.6,24.1,0,0
"1:51 PM EDT on October 16, 2015",16.7,22.2,0,0
"2:51 PM EDT on October 16, 2015",17.2,22.2,0,0
"3:51 PM EDT on October 16, 2015",16.7,18.5,0,0
"4:51 PM EDT on October 16, 2015",16.1,22.2,0,0
"5:51 PM EDT on October 16, 2015",13.9,13.0,0,0
"6:51 PM EDT on October 16, 2015",12.2,7.4,0,0
"7:51 PM EDT on October 16, 2015",10.6,7.4,0,0
"8:51 PM EDT on October 16, 2015",10.0,5.6,0,0
"9:51 PM EDT on October 16, 2015",8.3,7.4,0,0
"10:51 PM EDT on October 16, 2015",7.8,11.1,0,0
"11:51 PM EDT on October 16, 2015",7.2,11.1,0,0
"12:51 AM EDT on October 17, 2015",6.7,7.4,0,0
"1:51 AM EDT on October 17, 2015",6.7,9.3,0,0
"2:51 AM EDT on October 17, 2015",6.1,7.4,0,0
"3:51 AM EDT on October 17, 2015",5.6,9.3,0,0
"4:51 AM EDT on October 17, 2015",5.6,11.1,0,0
"5:51 AM EDT on October 17, 2015",5.6,11.1,0,0
"6:51 AM EDT on October 17, 2015",5.6,5.6,0,0
"7:51 AM EDT on October 17, 2015",8.3,9.3,0,0
"8:51 AM EDT on October 17, 2015",10.0,11.1,0,0
"9:51 AM EDT on October 17, 2015",10.6,24.1,0,0
"10:51 AM EDT on October 17, 2015",11.7,22.2,0,0
"11:51 AM EDT on October 17, 2015",12.8,24.1,0,0
"12:51 PM EDT on October 17, 2015",11.7,20.4,0,0
"1:51 PM EDT on October 17, 2015",12.8,25.9,0,0
"2:51 PM EDT on October 17, 2015",12.2,31.5,0,0
"3:51 PM EDT on October 17, 2015",11.7,27.8,0,0
"4:51 PM EDT on October 17, 2015",10.0,16.7,0,0
"5:51 PM EDT on October 17, 2015",9.4,18.5,0,0
"6:51 PM EDT on October 17, 2015",7.8,13.0,0,0
"7:51 PM EDT on October 17, 2015",7.2,16.7,0,0
"8:51 PM EDT on October 17, 2015",6.7,16.7,0,0
"9:51 PM EDT on October 17, 2015",5.6,13.0,0,0
"10:51 PM EDT on October 17, 2015",5.0,14.8,0,0
"11:51 PM EDT on October 17, 2015",4.4,14.8,0,0
"12:51 AM EDT on October 18, 2015",4.4,14.8,0,0
"1:51 AM EDT on October 18, 2015",3.9,9.3,0,0
"2:51 AM EDT on October 18, 2015",2.8,11.1,0,0
"3:51 AM EDT on October 18, 2015",2.2,9.3,0,0
"4:51 AM EDT on October 18, 2015",1.7,11.1,0,0
"5:51 AM EDT on October 18, 2015",1.1,9.3,0,0
"6:51 AM EDT on October 18, 2015",1.1,5.6,0,0
"7:51 AM EDT on October 18, 2015",1.1,9.3,0,0
"8:51 AM EDT on October 18, 2015",3.3,16.7,0,0
"9:51 AM EDT on October 18, 2015",5.0,18.5,0,0
"10:51 AM EDT on October 18, 2015",6.1,20.4,0,0
"11:51 AM EDT on October 18, 2015",7.8,20.4,0,0
"12:51 PM EDT on October 18, 2015",7.2,14.8,0,0
"1:51 PM EDT on October 18, 2015",6.7,18.5,0,0
"2:51 PM EDT on October 18, 2015",6.7,16.7,0,0
"3:51 PM EDT on October 18, 2015",7.2,20.4,0,0
"4:51 PM EDT on October 18, 2015",6.7,14.8,0,0
"5:51 PM EDT on October 18, 2015",5.0,14.8,0,0
"6:51 PM EDT on October 18, 2015",3.9,14.8,0,0
"7:51 PM EDT on October 18, 2015",2.8,11.1,0,0
"8:51 PM EDT on October 18, 2015",2.2,11.1,0,0
"9:51 PM EDT on October 18, 2015",1.7,9.3,0,0
"10:51 PM EDT on October 18, 2015",1.1,9.3,0,0
"11:51 PM EDT on October 18, 2015",0.6,11.1,0,0
"12:51 AM EDT on October 19, 2015",0.6,13.0,0,0
"1:51 AM EDT on October 19, 2015",0.6,14.8,0,0
"2:51 AM EDT on October 19, 2015",-0.6,9.3,0,0
"3:51 AM EDT on October 19, 2015",-0.6,11.1,0,0
"4:51 AM EDT on October 19, 2015",-1.1,11.1,0,0
"5:51 AM EDT on October 19, 2015",-1.1,13.0,0,0
"6:51 AM EDT on October 19, 2015",-0.6,14.8,0,0
"7:51 AM EDT on October 19, 2015",0.6,14.8,0,0
"8:51 AM EDT on October 19, 2015",2.2,14.8,0,0
"9:51 AM EDT on October 19, 2015",3.9,16.7,0,0
"10:51 AM EDT on October 19, 2015",5.0,13.0,0,0
"11:51 AM EDT on October 19, 2015",5.6,9.3,0,0
"12:51 PM EDT on October 19, 2015",6.7,5.6,0,0
"1:51 PM EDT on October 19, 2015",7.2,9.3,0,0
"2:51 PM EDT on October 19, 2015",8.3,13.0,0,0
"3:51 PM EDT on October 19, 2015",8.9,13.0,0,0
"4:51 PM EDT on October 19, 2015",8.9,18.5,0,0
"5:51 PM EDT on October 19, 2015",7.2,9.3,0,0
"6:51 PM EDT on October 19, 2015",5.0,11.1,0,0
"7:51 PM EDT on October 19, 2015",5.0,14.8,0,0
"8:51 PM EDT on October 19, 2015",6.1,13.0,0,0
"9:51 PM EDT on October 19, 2015",6.1,13.0,0,0
"10:51 PM EDT on October 19, 2015",5.6,16.7,0,0
"11:51 PM EDT on October 19, 2015",6.1,11.1,0,0
"12:51 AM EDT on October 20, 2015",9.4,20.4,0,0
"1:51 AM EDT on October 20, 2015",10.0,18.5,0,0
"2:51 AM EDT on October 20, 2015",10.0,7.4,0,0
"3:51 AM EDT on October 20, 2015",9.4,14.8,0,0
"4:51 AM EDT on October 20, 2015",9.4,11.1,0,0
"5:51 AM EDT on October 20, 2015",9.4,13.0,0,0
"6:51 AM EDT on October 20, 2015",9.4,16.7,0,0
"7:51 AM EDT on October 20, 2015",10.0,14.8,0,0
"8:51 AM EDT on October 20, 2015",11.7,18.5,0,0
"9:51 AM EDT on October 20, 2015",13.3,18.5,0,0
"10:51 AM EDT on October 20, 2015",16.1,20.4,0,0
"11:51 AM EDT on October 20, 2015",16.7,20.4,0,0
"12:51 PM EDT on October 20, 2015",18.3,18.5,0,0
"1:51 PM EDT on October 20, 2015",20.0,22.2,0,0
"2:51 PM EDT on October 20, 2015",20.6,20.4,0,0
"3:51 PM EDT on October 20, 2015",19.4,14.8,0,0
"4:51 PM EDT on October 20, 2015",18.9,18.5,0,0
"5:51 PM EDT on October 20, 2015",16.7,11.1,0,0
"7:51 PM EDT on October 20, 2015",15.6,7.4,0,0
"8:51 PM EDT on October 20, 2015",15.0,9.3,0,0
"9:51 PM EDT on October 20, 2015",14.4,9.3,0,0
"10:51 PM EDT on October 20, 2015",13.9,9.3,0,0
"11:51 PM EDT on October 20, 2015",14.4,9.3,0,0
"12:51 AM EDT on October 21, 2015",15.0,9.3,1,0
"1:51 AM EDT on October 21, 2015",15.0,7.4,0,0
"2:51 AM EDT on October 21, 2015",14.4,5.6,0,0
"3:51 AM EDT on October 21, 2015",13.9,0.0,0,0
"4:51 AM EDT on October 21, 2015",13.9,0.0,0,0
"5:51 AM EDT on October 21, 2015",13.9,7.4,0,0
"6:51 AM EDT on October 21, 2015",13.9,9.3,0,0
"7:51 AM EDT on October 21, 2015",14.4,9.3,1,0
"8:51 AM EDT on October 21, 2015",14.4,9.3,0,0
"9:51 AM EDT on October 21, 2015",15.6,7.4,0,0
"10:51 AM EDT on October 21, 2015",17.2,5.6,0,0
"11:51 AM EDT on October 21, 2015",20.6,13.0,0,0
"12:51 PM EDT on October 21, 2015",20.6,5.6,0,0
"1:51 PM EDT on October 21, 2015",21.1,5.6,0,0
"2:51 PM EDT on October 21, 2015",21.1,9.3,0,0
"3:51 PM EDT on October 21, 2015",19.4,11.1,0,0
"4:51 PM EDT on October 21, 2015",19.4,9.3,0,0
"5:51 PM EDT on October 21, 2015",17.2,7.4,0,0
"6:51 PM EDT on October 21, 2015",15.6,5.6,0,0
"7:51 PM EDT on October 21, 2015",14.4,7.4,0,0
"8:51 PM EDT on October 21, 2015",13.9,0.0,0,0
"9:51 PM EDT on October 21, 2015",14.4,0.0,0,0
"10:51 PM EDT on October 21, 2015",14.4,0.0,0,0
"10:58 PM EDT on October 21, 2015",13.9,0.0,0,0
"11:43 PM EDT on October 21, 2015",15.0,0.0,0,0
"11:51 PM EDT on October 21, 2015",15.0,5.6,0,0
"12:31 AM EDT on October 22, 2015",14.4,5.6,0,0
"12:51 AM EDT on October 22, 2015",14.4,5.6,0,0
"1:26 AM EDT on October 22, 2015",15.0,0.0,0,0
"1:51 AM EDT on October 22, 2015",15.0,11.1,0,0
"1:59 AM EDT on October 22, 2015",14.4,9.3,0,0
"2:12 AM EDT on October 22, 2015",14.4,9.3,0,0
"2:26 AM EDT on October 22, 2015",14.4,7.4,0,0
"2:48 AM EDT on October 22, 2015",14.0,9.3,0,0
"2:51 AM EDT on October 22, 2015",13.9,9.3,0,0
"2:58 AM EDT on October 22, 2015",13.9,9.3,0,0
"3:05 AM EDT on October 22, 2015",13.9,5.6,0,0
"3:21 AM EDT on October 22, 2015",13.9,7.4,0,0
"3:36 AM EDT on October 22, 2015",13.3,5.6,0,0
"3:51 AM EDT on October 22, 2015",13.3,0.0,0,0
"4:09 AM EDT on October 22, 2015",13.3,0.0,0,0
"4:13 AM EDT on October 22, 2015",13.3,0.0,0,0
"4:22 AM EDT on October 22, 2015",13.3,0.0,0,0
"4:30 AM EDT on October 22, 2015",12.2,5.6,0,0
"4:33 AM EDT on October 22, 2015",11.1,5.6,0,0
"4:40 AM EDT on October 22, 2015",11.1,7.4,0,0
"4:49 AM EDT on October 22, 2015",11.0,9.3,0,0
"4:51 AM EDT on October 22, 2015",11.1,9.3,0,0
"4:58 AM EDT on October 22, 2015",11.1,7.4,0,0
"5:09 AM EDT on October 22, 2015",11.7,5.6,0,0
"5:17 AM EDT on October 22, 2015",11.1,5.6,0,0
"5:30 AM EDT on October 22, 2015",11.1,5.6,0,0
"5:51 AM EDT on October 22, 2015",12.2,5.6,0,0
"6:51 AM EDT on October 22, 2015",12.2,9.3,0,0
"7:51 AM EDT on October 22, 2015",13.3,5.6,0,0
"8:51 AM EDT on October 22, 2015",15.0,13.0,0,0
"9:51 AM EDT on October 22, 2015",17.2,16.7,0,0
"10:51 AM EDT on October 22, 2015",19.4,14.8,0,0
"11:51 AM EDT on October 22, 2015",20.6,20.4,0,0
"12:51 PM EDT on October 22, 2015",21.7,29.6,0,0
"1:51 PM EDT on October 22, 2015",22.2,20.4,0,0
"2:51 PM EDT on October 22, 2015",21.7,24.1,0,0
"3:51 PM EDT on October 22, 2015",20.6,22.2,0,0
"4:51 PM EDT on October 22, 2015",20.0,25.9,0,0
"5:51 PM EDT on October 22, 2015",18.9,24.1,0,0
"6:51 PM EDT on October 22, 2015",18.9,22.2,0,0
"7:51 PM EDT on October 22, 2015",18.3,13.0,0,0
"8:51 PM EDT on October 22, 2015",17.8,11.1,0,0
"9:51 PM EDT on October 22, 2015",17.8,9.3,0,0
"10:51 PM EDT on October 22, 2015",16.1,11.1,0,0
"11:51 PM EDT on October 22, 2015",16.1,11.1,0,0
"12:51 AM EDT on October 23, 2015",15.6,14.8,0,0
"1:51 AM EDT on October 23, 2015",15.0,25.9,0,0
"2:51 AM EDT on October 23, 2015",13.3,14.8,0,0
"3:51 AM EDT on October 23, 2015",11.7,16.7,0,0
"4:51 AM EDT on October 23, 2015",10.6,16.7,0,0
"5:51 AM EDT on October 23, 2015",9.4,11.1,0,0
"6:51 AM EDT on October 23, 2015",9.4,11.1,0,0
"7:51 AM EDT on October 23, 2015",10.0,14.8,0,0
"8:51 AM EDT on October 23, 2015",11.1,16.7,0,0
"9:51 AM EDT on October 23, 2015",11.1,31.5,0,0
"10:51 AM EDT on October 23, 2015",11.1,25.9,0,0
"11:51 AM EDT on October 23, 2015",11.1,24.1,0,0
"12:51 PM EDT on October 23, 2015",10.6,29.6,0,0
"1:51 PM EDT on October 23, 2015",11.1,31.5,0,0
"2:51 PM EDT on October 23, 2015",10.0,33.3,0,0
"3:51 PM EDT on October 23, 2015",10.6,24.1,0,0
"4:51 PM EDT on October 23, 2015",9.4,22.2,0,0
"5:51 PM EDT on October 23, 2015",8.3,18.5,0,0
"6:51 PM EDT on October 23, 2015",7.2,13.0,0,0
"7:51 PM EDT on October 23, 2015",6.7,14.8,0,0
"8:51 PM EDT on October 23, 2015",6.1,16.7,0,0
"9:51 PM EDT on October 23, 2015",6.1,14.8,0,0
"10:51 PM EDT on October 23, 2015",6.1,18.5,0,0
"11:51 PM EDT on October 23, 2015",5.0,13.0,0,0
"12:51 AM EDT on October 24, 2015",3.9,14.8,0,0
"1:51 AM EDT on October 24, 2015",2.8,14.8,0,0
"2:51 AM EDT on October 24, 2015",2.8,11.1,0,0
"3:51 AM EDT on October 24, 2015",3.3,9.3,0,0
"4:51 AM EDT on October 24, 2015",3.9,14.8,0,0
"5:51 AM EDT on October 24, 2015",3.9,13.0,0,0
"6:51 AM EDT on October 24, 2015",4.4,11.1,0,0
"7:51 AM EDT on October 24, 2015",4.4,11.1,0,0
"8:51 AM EDT on October 24, 2015",4.4,14.8,0,0
"9:51 AM EDT on October 24, 2015",5.6,9.3,0,0
"10:51 AM EDT on October 24, 2015",7.8,9.3,0,0
"11:51 AM EDT on October 24, 2015",8.9,5.6,0,0
"12:51 PM EDT on October 24, 2015",8.9,0.0,0,0
"1:51 PM EDT on October 24, 2015",10.0,7.4,0,0
"2:51 PM EDT on October 24, 2015",10.0,0.0,0,0
"3:51 PM EDT on October 24, 2015",10.0,0.0,0,0
"4:51 PM EDT on October 24, 2015",10.0,0.0,0,0
"5:51 PM EDT on October 24, 2015",9.4,0.0,0,0
"6:51 PM EDT on October 24, 2015",9.4,0.0,0,0
"7:51 PM EDT on October 24, 2015",8.9,5.6,0,0
"8:51 PM EDT on October 24, 2015",8.9,7.4,0,0
"9:51 PM EDT on October 24, 2015",9.4,0.0,0,0
"10:10 PM EDT on October 24, 2015",9.4,0.0,0,0
"10:18 PM EDT on October 24, 2015",9.4,0.0,0,0
"10:51 PM EDT on October 24, 2015",9.4,0.0,0,0
"11:51 PM EDT on October 24, 2015",8.9,0.0,0,0
"1:51 AM EDT on October 25, 2015",8.3,0.0,0,0
"2:51 AM EDT on October 25, 2015",8.3,0.0,0,0
"3:51 AM EDT on October 25, 2015",9.4,0.0,0,0
"4:51 AM EDT on October 25, 2015",11.1,11.1,0,0
"5:51 AM EDT on October 25, 2015",11.7,14.8,0,0
"6:51 AM EDT on October 25, 2015",11.7,13.0,0,0
"7:51 AM EDT on October 25, 2015",12.8,14.8,0,0
"8:51 AM EDT on October 25, 2015",13.3,11.1,1,0
"9:51 AM EDT on October 25, 2015",13.9,11.1,0,0
"10:51 AM EDT on October 25, 2015",15.0,16.7,0,0
"11:51 AM EDT on October 25, 2015",15.6,18.5,0,0
"12:45 PM EDT on October 25, 2015",14.0,11.1,1,0
"12:51 PM EDT on October 25, 2015",15.0,9.3,1,0
"1:14 PM EDT on October 25, 2015",15.0,13.0,0,0
"1:51 PM EDT on October 25, 2015",15.0,16.7,0,0
"2:51 PM EDT on October 25, 2015",16.1,24.1,0,0
"3:05 PM EDT on October 25, 2015",16.1,20.4,0,0
"3:51 PM EDT on October 25, 2015",17.2,20.4,0,0
"4:51 PM EDT on October 25, 2015",16.1,11.1,0,0
"5:51 PM EDT on October 25, 2015",15.6,18.5,0,0
"6:51 PM EDT on October 25, 2015",14.4,13.0,0,0
"7:51 PM EDT on October 25, 2015",12.8,13.0,0,0
"8:51 PM EDT on October 25, 2015",12.8,18.5,0,0
"9:51 PM EDT on October 25, 2015",11.7,14.8,0,0
"10:51 PM EDT on October 25, 2015",11.7,18.5,0,0
"11:51 PM EDT on October 25, 2015",10.6,24.1,0,0
"12:51 AM EDT on October 26, 2015",10.0,18.5,0,0
"1:51 AM EDT on October 26, 2015",8.9,14.8,0,0
"2:51 AM EDT on October 26, 2015",8.3,16.7,0,0
"3:51 AM EDT on October 26, 2015",7.2,14.8,0,0
"4:51 AM EDT on October 26, 2015",6.1,9.3,0,0
"5:51 AM EDT on October 26, 2015",6.1,13.0,0,0
"6:51 AM EDT on October 26, 2015",5.6,14.8,0,0
"7:51 AM EDT on October 26, 2015",6.1,13.0,0,0
"8:51 AM EDT on October 26, 2015",7.8,14.8,0,0
"9:51 AM EDT on October 26, 2015",9.4,27.8,0,0
"10:51 AM EDT on October 26, 2015",10.6,18.5,0,0
"11:51 AM EDT on October 26, 2015",11.7,18.5,0,0
"12:51 PM EDT on October 26, 2015",11.7,14.8,0,0
"1:51 PM EDT on October 26, 2015",12.8,7.4,0,0
"2:51 PM EDT on October 26, 2015",13.3,13.0,0,0
"3:51 PM EDT on October 26, 2015",13.3,11.1,0,0
"4:51 PM EDT on October 26, 2015",12.2,11.1,0,0
"5:51 PM EDT on October 26, 2015",10.6,7.4,0,0
"6:51 PM EDT on October 26, 2015",8.3,0.0,0,0
"7:51 PM EDT on October 26, 2015",6.7,0.0,0,0
"8:51 PM EDT on October 26, 2015",6.1,0.0,0,0
"9:51 PM EDT on October 26, 2015",4.4,5.6,0,0
